apk_name;analysisSeeds;forbiddenMethodErrors;typestateErrorTimeouts(seed);typestateError(seed);typestateError_Cipher;typestateError_PBEParameterSpec;typestateError_SecretKeySpec;typestateError_PBEKeySpec;typestateError_IVParameterSpec;typestateError_AlgorithmParameters;typestateError_DSAGenParameterSpec;typestateError_SecretKey;typestateError_SecretKeyFactory;typestateError_DHParameterSpec;typestateError_DSAParameterSpec;typestateError_DHGenParameterSpec;typestateError_KeyGenerator;typestateError_GCMParameterSpec;typestateError_SecureRandom;typestateError_HMACParameterSpec;typestateError_KeyStore;typestateError_Signature;typestateError_KeyPairGenerator;typestateError_MessageDigest;typestateError_KeyPair;typestateError_Mac;typestateError_RSAKeyGenParameterSpec;typestateError(unit);missingPredicates;missingPredicates_Cipher;missingPredicates_PBEParameterSpec;missingPredicates_SecretKeySpec;missingPredicates_PBEKeySpec;missingPredicates_IVParameterSpec;missingPredicates_AlgorithmParameters;missingPredicates_DSAGenParameterSpec;missingPredicates_SecretKey;missingPredicates_SecretKeyFactory;missingPredicates_DHParameterSpec;missingPredicates_DSAParameterSpec;missingPredicates_DHGenParameterSpec;missingPredicates_KeyGenerator;missingPredicates_GCMParameterSpec;missingPredicates_SecureRandom;missingPredicates_HMACParameterSpec;missingPredicates_KeyStore;missingPredicates_Signature;missingPredicates_KeyPairGenerator;missingPredicates_MessageDigest;missingPredicates_KeyPair;missingPredicates_Mac;missingPredicates_RSAKeyGenParameterSpec;checkedConstraints;internalConstraintViolations;internalConstraintViolations_Cipher;internalConstraintViolations_PBEParameterSpec;internalConstraintViolations_SecretKeySpec;internalConstraintViolations_PBEKeySpec;internalConstraintViolations_IVParameterSpec;internalConstraintViolations_AlgorithmParameters;internalConstraintViolations_DSAGenParameterSpec;internalConstraintViolations_SecretKey;internalConstraintViolations_SecretKeyFactory;internalConstraintViolations_DHParameterSpec;internalConstraintViolations_DSAParameterSpec;internalConstraintViolations_DHGenParameterSpec;internalConstraintViolations_KeyGenerator;internalConstraintViolations_GCMParameterSpec;internalConstraintViolations_SecureRandom;internalConstraintViolations_HMACParameterSpec;internalConstraintViolations_KeyStore;internalConstraintViolations_Signature;internalConstraintViolations_KeyPairGenerator;internalConstraintViolations_MessageDigest;internalConstraintViolations_KeyPair;internalConstraintViolations_Mac;internalConstraintViolations_RSAKeyGenParameterSpec;negationContradictions;callgraphTime(ms);totalTime(ms);typestateTime(ms);typestateTime/NoBoomerang(ms);taintTime(ms);boomerangTime(ms);constraint(ms);visitedMethods;allMethods;max_accesspath
hr.apps.n68223064-1B4CF25705039B48A97584019269147BFF952516F1FECC12474E3A5ED3AA3C39.apk;40;1;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;183714;512860;369146;164421;104510;204725;39204;241;8534;11
www.nyxlion.fr-1B0F40EA5DD1667E456713CC065904A5AD682EF4B3F310AD163B3561FE76F729.apk;31;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;382178;387537;274730;73126;3505;201604;109302;108;7791;5
com.habibandro.toprnbfrancaismp3-05B2FBC9F26FFF4F3148CAA34BC6E4BB985840EB5CF5F6E35CCB4ABE6B4A7E21.apk;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;222546;6887;1691;1480;1365;211;3831;7;4395;0
com.cybernatorsims.robot.police.dog.simulator2017-1B402E920DDC96CDC2C6A94B0AC43576A007C2428FBC79DCC6B7126EF577CA76.apk;16;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;76051;165975;157039;63643;485;93396;8451;390;4679;5
amazing.night.guru.gobind.lock.screen.riders-1816C70E788596CCA77CBA0940BDBA7AAB0302FB6246A200C81BC14926A20DB6.apk;16;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;64198;134337;129156;14973;700;114183;4481;397;3785;5
com.rivalspil.heavy.equipment-08B7625327013315AD8C26885B31AF2B8F1815BC0FCFA0B303F17EF1BA520AD2.apk;29;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;117324;155125;136270;34960;2031;101310;16824;631;6054;6
com.UApps.Palmistry.HathKiLakeer-1682215584323EA4C7A6A8C280ABD7DB80089502CB3DCB86B3E512A16CF6BDDB.apk;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;62174;71758;66001;4297;1618;61704;4139;410;4374;1
com.cyou.cma.clauncher.theme.v53bb85fcfab4785c1661d8a8-1B19EFE0BFD661646BB7AB2B6CE7B276EB43C5DD4FC19A3C5E9CED3D5A7D7984.apk;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;16063;1220;465;353;80;112;675;14;1077;1
com.geeksteben.balldashmoon-0047023E709263597C28D7465BD6EBA0EB65505CB495DCE67A6303EC1AA322F6.apk;11;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;68808;3047;1254;883;456;371;1337;9;2550;0
forqan.tech.shadow-12008757BD7DA5E0563F1954DF1B656F4D61159BFF29EF5BD42BDFAB0924D16E.apk;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;63402;4966;1630;1470;1018;160;2318;9;2458;0
com.phonegap.fenris-09C2B2B0C5D7CC8EF68A2CD163BDFEC7CB47C447B1EB929922BDFC998734050F.apk;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53802;1486;475;347;219;128;792;6;1009;0
com.Hypnosis.Mind.Control-14085760ADE686F5E04F555937637809FE0EEB73C7829AC4154E0B6E120DAC66.apk;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;44689;1937;855;606;336;249;746;7;2313;0
com.catfaceedit.jojo-17097E9FBBE8044B72D95BF74181F89D26BB20314F5D42A52C0E3E35F2887BAA.apk;13;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;96389;78038;64303;63755;892;548;12843;113;5102;6
com.learncomputers.hindi-0B60D67D513881E5A510EB8DC8BD03FD65F7CCA8420FEC87B233FE0F9C5123C0.apk;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;89642;284935;263775;63393;148;200382;21012;57;4373;5
com.gfimax.mobileguardian.android-1055BED1CD12D77D93E5B4B40A2AE10AB514181EA23443496750BE0BFD67EBE0.apk;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66152;2237;1138;877;248;261;851;7;1971;0
com.danielmishaan.radiosdenicaragua-0BD556E7795D2D91DDE8B710C5C6827A69ECAFA282425B9FBAF49946F6C1E88C.apk;12;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;606138;496960;266435;65901;806;200534;229719;86;7514;5
com.spiritsiphon.splitrailfencedesign-0485F56635A63D8222280FC8A9A28A8DB4E15580354B01821C5F106535935ECC.apk;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;29304;2216;1265;1087;222;178;729;58;1743;6
com.trungvt.connect.cells-0F51B9B6BE4E5B84D388AC7F23E0AAC212EE2DEB6C7D66BD40ABDA313F22A3FC.apk;9;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;47261;46816;44337;20218;56;24119;2423;87;2527;5
segokucing.tipscrashbandicoot-00474D029D0844C2D6D5A2E2A04CA053AD4E9AAB92FA80B7C208B6CF9510FF14.apk;15;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;56959;160083;153107;26903;719;126204;6257;521;4338;5
com.pocketks.boat.parking.simulationgames2017-043485459DBD3A72139FCCCA14BE7DC8036F037439F325E1B8534A14D3CD5FC6.apk;14;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;84853;211124;190571;63734;414;126837;20139;82;4019;5
goldenlib.books.othelloshekspirru.android-11FF4C7F934F1711CCB9FB68A35BC12453D4306CBCBA47A80A105FA3D3DA0E6E.apk;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;72656;5271;2042;1798;869;244;2360;9;1569;0
com.doccheck.load.herold.multebook.android-00C6A9E0D32D76B34CADAE683F24EED1C52B8BCF03570A698F7B41E967365D38.apk;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;21702;1038;227;204;50;23;761;3;1298;0
com.neonbd.ghumnei-159D7981AFE16AE1097689387B64E6575BEDDA1AB63CCE33955A48B87891B1AD.apk;7;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;48416;14748;12711;6969;29;5742;2008;86;2192;5
com.wildanimals.horsefamily-12A95A0D386A6E08EB247C4EC38914DF2FADD462707C07C5CFC9663B6AC3F006.apk;14;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;95916;279310;264438;63869;429;200569;14443;199;5242;5
com.frontstar.police.photo.suit-12E8D7CC41047914C3EF85220F8BB1D7DA8B143ACF7DA5D606829985477F4542.apk;13;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;84220;49774;38961;38483;676;478;10137;128;3136;6
com.sannacode.spacehorizon-0889F4FBD3C340F420FA8BA7D094F5CF7B74841072D86EBC6AEDC95FAB6E1C5B.apk;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;32301;924;280;249;37;31;607;1;1113;0
com.lollipop.launcher-01356BD6A1988AD19B2133E9C6E8A191D3C7FE3542912A4A8FD76BA050AF0597.apk;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;51219;4164;958;886;219;72;2987;3;3017;0
com.tiny.m9dc6543519274ba59a517450acd3f56c-15573A4957BA25D9D24517915EA7657727E976DB9DF1207C24C563382D83EA7E.apk;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;64100;3441;1469;1267;220;202;1752;23;2188;4
com.gameiva.mysweetdonutcafe-00F62233C1212855957B4E3D332912609521FA1553FB363DE9865151484DDAAA.apk;17;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;93035;54702;37167;36261;625;906;16910;114;4036;6
com.tomslol.projecksuperherromodmcpe-09D2A587B8877F8D5F3528934F27F1834F42C3D755655DEBF8527DCE8D2A088F.apk;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;87869;46235;43779;1594;840;42185;1616;318;4346;1
com.tai.tran.contacts-18C754BEF4B5E75D9FB4D01314B70DEB4E9EBEFADAA9CCB45162C59C26A0ACEA.apk;12;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;65464;134013;129213;54423;139;74790;4661;56;3457;6
air.com.winkypinky.coverfashiondolldressup-125324FAC58D90C991474DF7F2E86AC2420A86D3B4ACD907040E517AB593DFB5.apk;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;88498;49718;32715;32399;828;316;16175;65;3821;8
com.gotethics.grundfoswhistleblowersystem-0A58725784E7F3CF4115682FCB53E887ECF32695A9152FE6AB58F804CCC6266B.apk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69411;2861;0;0;0;0;2861;0;5342;0
mobi.infolife.ezweather.widget.figures-1311BC9A04FC130D9C9AC308EC590522F2D982C24D0C4C830B2F368890CAB5B3.apk;92;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;10;5;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;27;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;440403;519714;332100;110353;15675;221747;171939;542;14191;5
com.greatjonesstreet.prod-021D569B954759C178B3E6B85CA0207476A47D05455CF4C39A33F0F13552F4C0.apk;18;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;78661;90917;63946;63679;1219;267;25752;92;5141;8
air.ru.pragmatix.wormix.mobile-1492CD28A5D387ECF4A1724C0B3E0424F450ED77686668785F1BB34E4EBE613B.apk;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;34092;2591;774;642;257;132;1560;6;2776;0
com.inspiring.maxipopular-0B07FA1958690C91FC67288F4420BD127A13DAF8361C8AEAF679E761D41E9533.apk;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;33896;1046;214;196;54;18;778;3;2352;0
com.burhanuddin.officialinsultsapp-183FB5C620198D9AA8688595D7CF54D1023480D5C4443882019EDB9E194EC759.apk;20;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;61373;282146;264457;63655;650;200802;17039;237;3531;5
com.gamehouse.slingo-190578EF112F7E58E672D195D85EFFBF7986FE67F59E68BB4F85463C044BE9EB.apk;27;4;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;6;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;185340;422444;270167;68256;1236;201911;151041;141;7343;5
info.l5mmacroeconomy2.customlistviewvolley-158CCB3E664CF0FFF06A46BA9161A5517BE05FE6230CEF1E9ED5E87B4733002D.apk;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;60871;8061;2384;2110;1236;274;4441;9;2158;0
slots.novartapps.asgardslots-0FFB9FB3D6BF2C94C8DBBAA3E54DD95340B7DFEFE1926240EA49047E17693EB2.apk;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;99512;3712;1579;1298;926;281;1207;30;3486;1
com.rxwikiplus.a6622522321-0CB8940573F84E4974D4A883A2C39D480C609E070AE9D814951B89D79B1F5540.apk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;59883;45166;31044;31044;0;0;14122;55;2903;8
com.dcq.swordofseals-08035B3CBAEDD68191DEE5FC4C791ECE5D9E0F51A234CD49E39C3B0B2FE6FD0A.apk;24;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;62537;83350;76904;47326;792;29578;5654;104;3371;5
com.andromo.dev35006.app474495-08CD7D8CC195BC8AC2A39BA0E9311AACE5A642C57372E9930B5FF0DD3D9A3F34.apk;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;87079;5563;1646;1331;1022;315;2895;7;3207;0
jp.komakuro.book48478-007288FC72668326CA9B340AB7E74382A9C7755461F7D5DA6AB84C0EC54B080E.apk;9;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;44468;23337;20704;11155;104;9549;2529;87;2421;5
com.maro.romanticringtones.loveringtones2018.bestloveringtones-07A5BFD673830B9AE623F637B94F723917C8065033F3373AFEFE8D273B3FF266.apk;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;51826;9028;6548;6236;394;312;2086;45;1963;5
com.candymerchant.breakfastcooking-14F98E326384E422E3B8B1BC9CFABE8A94CBAE1A301A8F094CD7497BAF4ACD43.apk;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;45233;1705;704;516;204;188;797;8;1450;0
com.midasplayer.apps.papapearsaga-159CA1CEE251B612C8E7054C951B6D0630A734383C7D1F659DE650003BCE7BC7.apk;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;44351;1336;371;339;66;32;899;3;2027;0
com.gpsmycity.android.u301-155E476ABE2CFDD731074F88714D15DEC491D59E8502307ECD3EA3883FAC4E0B.apk;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;154747;12703;4723;3837;2165;886;5815;19;6714;0
com.sylok.memory-1BB25786AD4384C6AFC9D8E5DFB511E5E23CA7CBE6F9DC8B53B1C1EFBFD45009.apk;9;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;51511;22407;20075;12054;101;8021;2231;93;2443;5
com.app.p6815JE-0644C98A10B92E3E2506A3EDFF1B111BAE4D21652CF525FDBBB35609F4B5865F.apk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47050;439;0;0;0;0;439;0;1233;0
